"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Allen Iverson","PHI",2001,2979,0.004,0.004,0.021,-0.004,0.012,0.011,-0.014,-0.022,3.06,0.77,0.008,0.017,0.023,-0.035,3.83
"Allen Iverson","PHI",2002,2622,0.001,-0.001,0.021,-0.006,0.01,0.01,-0.012,-0.018,2.38,-0.13,0,0.015,0.02,-0.029,2.25
"Allen Iverson","PHI",2003,3485,-0.009,0,0.018,-0.007,0.011,0.009,-0.009,-0.016,1.12,-0.09,-0.009,0.011,0.02,-0.025,1.02
"Allen Iverson","PHI",2004,2040,-0.004,-0.006,0.022,-0.013,0.012,0.007,-0.01,-0.018,2.09,-2.09,-0.01,0.009,0.019,-0.029,0
"Allen Iverson","PHI",2005,3174,0.003,0.001,0.029,-0.016,0.019,0.009,-0.017,-0.024,3.67,-0.54,0.004,0.012,0.028,-0.041,3.13
"Allen Iverson","PHI",2006,3103,0.008,0.002,0.03,-0.01,0.017,0.008,-0.017,-0.021,4.12,0.15,0.01,0.02,0.025,-0.038,4.26
"Alonzo Gee","CLE",2012,1827,-0.013,-0.005,0.011,-0.005,0.002,0.004,0.008,-0.01,-0.8,-0.77,-0.018,0.006,0.005,-0.002,-1.57
"Alonzo Gee","CLE",2013,2541,-0.011,-0.007,0.006,-0.005,-0.001,0.003,-0.007,-0.016,-1.83,-1.74,-0.018,0.001,0.003,-0.023,-3.57
"Alonzo Gee","CLE",2014,1020,-0.006,-0.008,0.001,-0.004,-0.003,0.002,-0.005,-0.008,-1.78,-1.42,-0.014,-0.004,-0.001,-0.013,-3.21
"Alonzo Gee","CLE, SAS, WAS",2011,1118,-0.013,0.004,0.005,-0.001,0,0.002,0.004,-0.006,-1.55,0.8,-0.009,0.004,0.002,-0.003,-0.74
"Alonzo Gee","DEN, POR",2015,585,-0.005,-0.004,0.002,-0.003,-0.003,0.004,0.001,-0.008,-1.36,-0.71,-0.01,-0.001,0.001,-0.007,-2.06
"Alonzo Gee","WAS",2010,182,-0.004,-0.001,0.003,-0.003,0,0.002,0.016,-0.004,0.04,-0.14,-0.005,0,0.002,0.011,-0.09
"Alonzo Mourning","MIA",2001,306,0.002,0.002,-0.009,0.014,-0.01,-0.005,0.026,0.015,0.02,0.81,0.005,0.004,-0.015,0.041,0.83
"Alonzo Mourning","MIA",2002,2455,0.008,0.004,-0.004,0.014,-0.011,-0.012,0.009,0.024,-0.32,1.09,0.011,0.009,-0.023,0.033,0.77
"Alonzo Mourning","MIA",2006,1302,0,0.015,-0.005,0.02,-0.014,-0.01,0.022,0.019,-1.14,2.38,0.014,0.015,-0.025,0.041,1.24
"Alonzo Mourning","MIA",2007,1572,0,0.023,-0.002,0.019,-0.016,-0.01,0.021,0.01,-0.99,2.86,0.024,0.017,-0.026,0.03,1.88
"Alonzo Mourning","MIA",2008,389,-0.002,0.006,-0.001,0.014,-0.013,-0.006,0.014,0.012,-1.16,1.01,0.004,0.013,-0.019,0.026,-0.15
"Alonzo Mourning","MIA, NJN",2005,702,-0.004,0.011,-0.002,0.012,-0.011,-0.007,0.012,0.014,-1.44,1.88,0.007,0.01,-0.018,0.026,0.44
"Alonzo Mourning","NJN",2004,215,-0.005,0.002,0.003,0.005,-0.006,-0.004,-0.005,0.008,-1.55,0.26,-0.002,0.008,-0.01,0.003,-1.29
"Alton Ford","HOU",2004,41,-0.001,0,-0.005,-0.002,-0.008,-0.004,0.009,0.016,-0.77,0.17,-0.001,-0.008,-0.011,0.025,-0.6
"Alton Ford","PHO",2002,452,-0.007,-0.002,-0.002,-0.005,-0.013,-0.005,0.008,0.016,-2.31,-0.64,-0.008,-0.007,-0.019,0.024,-2.95
"Alton Ford","PHO",2003,31,-0.01,0,-0.01,-0.005,-0.006,-0.004,-0.022,0.013,-3.89,-0.18,-0.01,-0.015,-0.01,-0.008,-4.08
"Alvin Jones","PHI",2002,126,-0.009,0.001,-0.006,-0.001,-0.015,-0.001,0.022,0.014,-2.71,0.28,-0.008,-0.007,-0.016,0.036,-2.43
"Alvin Williams","LAC",2007,10,-0.015,0.002,0.017,-0.01,-0.011,0.024,0.024,-0.026,-2.61,1.95,-0.012,0.007,0.014,-0.002,-0.67
"Alvin Williams","TOR",2001,2394,0.002,0,0,-0.006,0.01,0.001,-0.024,-0.01,-0.3,-0.23,0.002,-0.005,0.011,-0.034,-0.53
"Alvin Williams","TOR",2002,2927,0.005,-0.005,0.002,-0.009,0.01,0.002,-0.021,-0.013,0.64,-1.12,0,-0.006,0.013,-0.034,-0.48
"Alvin Williams","TOR",2003,2638,0.008,-0.011,0.004,-0.005,0.011,0.003,-0.019,-0.012,0.96,-1.65,-0.003,-0.001,0.015,-0.031,-0.7
"Alvin Williams","TOR",2004,1730,0.002,-0.006,0.001,-0.002,0.006,0.002,-0.024,-0.009,-0.75,-1.05,-0.004,-0.002,0.008,-0.033,-1.79
"Alvin Williams","TOR",2006,10,-0.022,0,0.01,-0.003,0.015,-0.005,-0.016,0.006,-3.66,-0.4,-0.023,0.007,0.009,-0.011,-4.05
"Amal McCaskill","ATL",2003,70,-0.012,0,-0.014,0.003,-0.004,0.002,0.022,0.018,-2.89,0.64,-0.012,-0.011,-0.002,0.04,-2.25
"Amal McCaskill","PHI",2004,636,-0.012,0.004,-0.017,0.007,-0.009,-0.006,0.012,0.013,-3.37,0.45,-0.008,-0.01,-0.015,0.025,-2.92
"Amal McCaskill","SAS",2002,153,-0.009,0.002,-0.011,0.007,-0.012,0.001,0.022,0.008,-2.54,0.74,-0.006,-0.004,-0.012,0.03,-1.81
"Amar'e Stoudemire","DAL, NYK",2015,1101,-0.003,0,-0.006,0.003,-0.009,-0.002,0.018,0.013,-1.06,-0.11,-0.003,-0.003,-0.011,0.031,-1.17
"Amar'e Stoudemire","NYK",2011,2870,0.002,-0.004,0.009,0.012,-0.009,-0.011,0.012,0.007,0.72,-1.17,-0.002,0.021,-0.02,0.019,-0.45
"Amar'e Stoudemire","NYK",2012,1543,-0.006,-0.006,0.004,0.005,-0.008,-0.004,0.008,0.006,-1.17,-1.16,-0.012,0.008,-0.013,0.014,-2.33
"Amar'e Stoudemire","NYK",2013,682,-0.003,-0.002,0.001,0.002,-0.01,-0.002,0.015,0.008,-0.83,-0.51,-0.004,0.004,-0.012,0.023,-1.34
"Amar'e Stoudemire","NYK",2014,1466,-0.005,0,-0.007,0.005,-0.011,-0.005,0.014,0.011,-1.79,-0.9,-0.005,-0.002,-0.016,0.025,-2.69
"Amar'e Stoudemire","PHO",2003,2570,0.003,-0.003,0.005,0.013,-0.014,-0.003,0.025,0.01,0.01,0.47,0,0.018,-0.017,0.035,0.48
"Amar'e Stoudemire","PHO",2004,2025,0.009,-0.006,0.01,0.014,-0.013,-0.004,0.015,0.004,1.06,-0.15,0.002,0.024,-0.017,0.019,0.91
"Amar'e Stoudemire","PHO",2005,2889,0.009,0.001,0.019,0.015,-0.008,-0.004,0.011,0.009,2.24,0.96,0.011,0.034,-0.013,0.02,3.2
"Amar'e Stoudemire","PHO",2006,50,-0.007,0.001,0.003,0.009,0.001,-0.003,0.032,0.011,-0.23,0.47,-0.006,0.012,-0.002,0.042,0.24
"Amar'e Stoudemire","PHO",2007,2689,0.01,-0.001,0.012,0.012,-0.013,-0.007,0.022,0.015,1.83,-0.12,0.009,0.024,-0.02,0.037,1.71
"Amar'e Stoudemire","PHO",2008,2677,0.002,-0.001,0.021,0.011,-0.01,-0.009,0.012,0.017,1.29,0.26,0.001,0.032,-0.019,0.029,1.56
"Amar'e Stoudemire","PHO",2009,1948,-0.003,0,0.016,0.005,-0.008,-0.008,0.009,0.011,0.06,-0.03,-0.003,0.02,-0.017,0.02,0.03
"Amar'e Stoudemire","PHO",2010,2838,-0.001,0.003,0.013,0.006,-0.011,-0.01,0.018,0.012,0.31,-0.04,0.002,0.019,-0.02,0.029,0.27
"Amir Johnson","DET",2006,39,0.008,0.001,0.004,-0.002,-0.008,-0.004,0.013,-0.002,1.64,-0.18,0.009,0.003,-0.012,0.01,1.46
"Amir Johnson","DET",2007,124,0.001,0.003,-0.004,0.007,-0.01,0.001,0.03,0.007,0.05,1.09,0.004,0.004,-0.009,0.038,1.14
"Amir Johnson","DET",2008,764,0.001,0.012,-0.013,0.007,-0.009,0.001,0.032,0.012,-0.28,2.4,0.013,-0.006,-0.008,0.044,2.12
"Amir Johnson","DET",2009,911,-0.003,0.012,-0.013,0.004,-0.007,0,0.033,0.013,-0.24,2.38,0.01,-0.009,-0.007,0.046,2.13
"Amir Johnson","TOR",2010,1453,-0.001,0.014,-0.01,0.006,-0.006,0.003,0.034,0.015,0.68,3.29,0.013,-0.003,-0.003,0.05,3.96
"Amir Johnson","TOR",2011,1853,-0.004,0.016,-0.006,0.009,-0.003,0.001,0.032,0.014,0.69,3.16,0.012,0.003,-0.002,0.046,3.86
"Amir Johnson","TOR",2012,1553,0.005,0.007,-0.009,0.011,-0.008,-0.002,0.027,0.018,1.28,2.26,0.012,0.002,-0.01,0.046,3.55
"Amir Johnson","TOR",2013,2325,0.004,0.003,-0.006,0.014,-0.007,-0.002,0.029,0.021,1.11,1.94,0.007,0.008,-0.009,0.05,3.05
"Amir Johnson","TOR",2014,2214,0.007,-0.003,-0.011,0.017,-0.009,0,0.019,0.019,0.72,1.34,0.005,0.005,-0.009,0.038,2.06
"Amir Johnson","TOR",2015,1873,0.016,-0.005,-0.019,0.02,-0.01,-0.005,0.014,0.011,1.03,-0.38,0.01,0.001,-0.015,0.025,0.65
"Anderson Varejao","CLE",2005,863,-0.005,0.005,-0.004,0.003,-0.001,0.005,0.039,0.014,0.5,1.97,0,-0.001,0.004,0.053,2.47
"Anderson Varejao","CLE",2006,760,-0.004,0.006,-0.006,0.006,-0.005,0.004,0.029,0.022,-0.44,2.1,0.001,0,-0.001,0.05,1.66
"Anderson Varejao","CLE",2007,1932,-0.011,0.009,-0.006,0.012,-0.007,0.009,0.035,0.025,-1.16,3.43,-0.003,0.006,0.002,0.06,2.26
"Anderson Varejao","CLE",2008,1320,-0.01,0.003,-0.012,0.011,-0.008,0.003,0.025,0.022,-1.82,1.77,-0.007,-0.001,-0.005,0.047,-0.05
"Anderson Varejao","CLE",2009,2306,-0.009,-0.002,-0.004,0.012,-0.004,0.003,0.019,0.017,-0.82,1.36,-0.011,0.008,-0.001,0.037,0.54
"Anderson Varejao","CLE",2010,2166,-0.002,0.004,-0.003,0.008,-0.005,0.003,0.027,0.019,0.6,2.45,0.002,0.005,-0.001,0.046,3.05
"Anderson Varejao","CLE",2011,994,0.002,0,-0.005,0.011,-0.008,0.001,0.025,0.02,0.52,1.43,0.002,0.005,-0.007,0.045,1.94
"Anderson Varejao","CLE",2012,785,0.002,0,-0.012,0.009,-0.011,0.003,0.04,0.022,0.51,1.36,0.003,-0.004,-0.008,0.062,1.87
"Anderson Varejao","CLE",2013,901,0.001,-0.002,-0.007,0.008,-0.006,0.002,0.049,0.027,1.61,1.11,-0.001,0.001,-0.004,0.076,2.73
"Anderson Varejao","CLE",2014,1800,-0.005,-0.001,-0.01,0.008,-0.007,0,0.035,0.029,0.36,1.45,-0.007,-0.002,-0.007,0.064,1.81
"Anderson Varejao","CLE",2015,636,0,-0.002,-0.011,0.008,-0.009,-0.001,0.018,0.014,-0.19,0.17,-0.002,-0.003,-0.01,0.032,-0.02
"Andray Blatche","BRK",2013,1555,-0.009,0,-0.008,0.011,-0.008,0.006,0.031,0.02,-1.04,1.69,-0.009,0.003,-0.002,0.051,0.65
"Andray Blatche","BRK",2014,1618,-0.008,-0.001,-0.002,0.006,-0.004,0.002,0.02,0.017,-0.45,0.79,-0.009,0.004,-0.002,0.037,0.35
"Andray Blatche","WAS",2006,175,-0.007,0.001,-0.008,0,-0.002,0,0.009,0.008,-1.59,0.36,-0.006,-0.008,-0.002,0.018,-1.23
"Andray Blatche","WAS",2007,682,-0.009,0,-0.012,0.002,-0.008,-0.001,0.027,0.007,-1.67,-0.15,-0.009,-0.01,-0.008,0.034,-1.82
"Andray Blatche","WAS",2008,1675,-0.006,0,-0.011,0.006,-0.008,0,0.024,0.007,-1.36,0.28,-0.005,-0.005,-0.008,0.031,-1.08
"Andray Blatche","WAS",2009,1703,-0.002,0.001,-0.013,0.009,-0.009,0.003,0.015,0.011,-1.36,1,0,-0.005,-0.006,0.026,-0.37
"Andray Blatche","WAS",2010,2256,0.006,-0.002,-0.009,0.009,-0.007,0.004,0.015,0.014,-0.01,1.56,0.004,0,-0.002,0.028,1.55
"Andray Blatche","WAS",2011,2172,-0.002,-0.007,-0.004,0.009,-0.006,0.006,0.019,0.018,-0.2,1.08,-0.009,0.005,-0.001,0.037,0.89
"Andray Blatche","WAS",2012,626,-0.007,-0.003,-0.01,0.006,-0.003,0.001,0.01,0.009,-1.64,0.24,-0.01,-0.003,-0.002,0.019,-1.4
"Andre Barrett","CHI",2007,29,-0.002,-0.001,-0.012,-0.01,-0.005,-0.004,-0.006,-0.001,-1.51,-0.65,-0.002,-0.021,-0.009,-0.007,-2.16
"Andre Barrett","HOU, ORL",2005,483,-0.005,0,-0.001,-0.009,0.006,0.002,-0.008,-0.011,-0.39,-0.11,-0.005,-0.01,0.008,-0.019,-0.49
"Andre Barrett","LAC",2008,25,0.001,0,0.003,-0.005,0.01,-0.004,-0.022,-0.015,0.56,-0.82,0.001,-0.002,0.006,-0.037,-0.26
"Andre Barrett","PHO, TOR",2006,282,-0.007,0,-0.004,-0.007,0.011,0.001,-0.003,-0.013,-0.48,-0.42,-0.007,-0.011,0.012,-0.017,-0.89
"Andre Brown","CHA",2009,41,-0.015,0,-0.015,-0.003,-0.021,0,0.056,0.018,-3.9,0.35,-0.015,-0.018,-0.021,0.074,-3.55
"Andre Brown","MEM",2008,286,-0.004,0.001,-0.008,0.001,-0.007,-0.002,0.032,0.013,-0.89,0.11,-0.004,-0.008,-0.009,0.045,-0.79
"Andre Brown","SEA",2007,271,-0.002,0,-0.016,0.002,-0.017,-0.002,0.02,0.009,-2.25,-0.07,-0.003,-0.013,-0.02,0.029,-2.32
"Andre Dawkins","MIA",2015,22,-0.011,0,-0.007,-0.006,0.004,-0.004,-0.017,-0.004,-2.95,-0.57,-0.011,-0.013,0,-0.021,-3.52
"Andre Drummond","DET",2013,1243,0.009,-0.002,-0.018,0.014,-0.009,0,0.047,0.016,1.7,0.85,0.007,-0.003,-0.009,0.063,2.55
"Andre Drummond","DET",2014,2619,0.016,-0.006,-0.02,0.018,-0.011,-0.001,0.062,0.021,2.86,0.5,0.009,-0.002,-0.012,0.083,3.36
"Andre Drummond","DET",2015,2171,0.015,-0.015,-0.023,0.021,-0.014,-0.004,0.063,0.033,1.67,-0.1,0,-0.002,-0.018,0.095,1.57
"Andre Emmett","MEM",2005,28,-0.014,0,0.006,-0.007,0,-0.003,-0.022,-0.005,-3.53,-0.49,-0.013,-0.001,-0.004,-0.027,-4.02
"Andre Emmett","NJN",2012,45,-0.005,0,0.005,0.002,-0.004,0.002,-0.003,-0.008,-1.39,0.15,-0.005,0.007,-0.002,-0.011,-1.24
"Andre Iguodala","DEN",2013,2779,0.004,0.017,0.001,-0.005,0.002,0.005,-0.01,-0.012,0.39,2.84,0.021,-0.003,0.007,-0.022,3.23
"Andre Iguodala","GSW",2014,2040,0.006,0.016,-0.002,-0.001,-0.002,0.005,-0.011,-0.008,0.21,2.78,0.022,-0.003,0.004,-0.019,2.98
"Andre Iguodala","GSW",2015,1837,0.005,0.014,-0.004,0,0.002,0.005,-0.016,-0.008,-0.01,2.42,0.02,-0.004,0.007,-0.024,2.41
"Andre Iguodala","PHI",2005,2686,0.01,-0.002,0.007,-0.003,-0.004,0.012,-0.012,-0.003,0.26,1.35,0.008,0.004,0.008,-0.015,1.61
"Andre Iguodala","PHI",2006,3086,0.001,0,0.014,-0.001,-0.003,0.012,-0.008,-0.01,0.14,0.82,0.001,0.013,0.009,-0.018,0.96
"Andre Iguodala","PHI",2007,3062,-0.003,0.002,0.023,-0.001,0.001,0.008,-0.008,-0.011,0.34,0.8,-0.001,0.022,0.009,-0.019,1.14
"Andre Iguodala","PHI",2008,3242,-0.002,0.006,0.015,0.005,0.005,0.009,-0.009,-0.015,0.92,1.47,0.004,0.02,0.014,-0.025,2.39
"Andre Iguodala","PHI",2009,3269,0.002,0.005,0.013,-0.004,0.006,0.006,-0.008,-0.013,1.4,0.76,0.007,0.01,0.011,-0.021,2.15
"Andre Iguodala","PHI",2010,3193,0.003,0.001,0.007,-0.002,0.006,0.009,-0.009,-0.009,1.46,0.67,0.005,0.006,0.014,-0.018,2.13
"Andre Iguodala","PHI",2011,2469,-0.005,0.005,0.004,-0.003,0.005,0.008,-0.011,-0.012,-0.56,0.88,0,0.001,0.013,-0.023,0.32
"Andre Iguodala","PHI",2012,2209,-0.001,0.013,0,0,0.004,0.008,-0.015,-0.005,-0.24,2.7,0.013,0,0.012,-0.02,2.47
"Andre Miller","CLE",2001,2848,0.007,-0.008,0.022,-0.006,0.011,0.007,-0.01,-0.015,3.54,-0.92,0,0.016,0.018,-0.025,2.62
"Andre Miller","CLE",2002,3023,0.005,-0.01,0.022,-0.007,0.013,0.003,-0.01,-0.013,2.98,-1.8,-0.005,0.015,0.016,-0.023,1.18
"Andre Miller","DEN",2004,2838,0.005,-0.003,0.017,-0.011,0.008,0.006,-0.006,-0.012,2.33,-0.27,0.002,0.006,0.014,-0.018,2.06
"Andre Miller","DEN",2005,2852,0.011,-0.002,0.013,-0.007,0.008,0.003,-0.009,-0.018,3.25,-0.67,0.009,0.006,0.011,-0.027,2.59
"Andre Miller","DEN",2006,2937,0.01,-0.003,0.018,-0.007,0.009,0.002,-0.015,-0.014,2.98,-1.21,0.007,0.011,0.012,-0.029,1.77
"Andre Miller","DEN",2012,1809,0.001,-0.001,0.007,-0.005,0.003,0,-0.006,-0.005,0.86,-0.74,0,0.001,0.003,-0.011,0.12
"Andre Miller","DEN",2013,2151,-0.007,0.007,0.004,-0.009,0.005,-0.002,-0.01,-0.013,-0.21,-0.4,0,-0.004,0.003,-0.022,-0.61
"Andre Miller","DEN, PHI",2007,2966,0.003,-0.006,0.013,-0.008,0.01,0.002,-0.017,-0.019,1.63,-2.02,-0.003,0.006,0.012,-0.036,-0.39
"Andre Miller","DEN, WAS",2014,982,-0.003,0.001,0,-0.003,0.001,0.001,-0.009,-0.006,-0.88,-0.23,-0.002,-0.004,0.001,-0.015,-1.11
"Andre Miller","LAC",2003,2913,0,-0.007,0.018,-0.009,0.009,0.003,-0.01,-0.016,1.65,-1.34,-0.007,0.009,0.012,-0.026,0.31
"Andre Miller","PHI",2008,3016,0.004,-0.01,0.011,-0.011,0.011,-0.002,-0.015,-0.018,1.74,-3.26,-0.006,0,0.009,-0.033,-1.52
"Andre Miller","PHI",2009,2976,0.003,0.003,0.015,-0.006,0.01,0.001,-0.006,-0.01,1.92,-0.2,0.006,0.009,0.011,-0.016,1.72
"Andre Miller","POR",2010,2500,0.003,0.003,0.015,-0.007,0.009,0.002,-0.007,-0.011,1.38,-0.15,0.006,0.008,0.011,-0.019,1.22
"Andre Miller","POR",2011,2650,0.005,0.002,0.013,-0.005,0.008,0.004,-0.002,-0.012,2.33,-0.06,0.008,0.007,0.012,-0.014,2.27
"Andre Miller","SAC, WAS",2015,1074,-0.001,-0.004,-0.001,-0.004,0,-0.001,-0.003,-0.009,0.01,-1.04,-0.004,-0.004,-0.001,-0.012,-1.03
"Andre Owens","IND",2008,392,-0.005,0.004,-0.001,-0.008,0.003,0.002,-0.005,-0.009,-1.03,0.44,-0.001,-0.009,0.005,-0.015,-0.59
"Andre Owens","UTA",2006,210,-0.011,-0.001,-0.003,-0.01,0.001,0,0.003,-0.008,-2.29,-0.42,-0.012,-0.012,0.002,-0.004,-2.72
"Andre Roberson","OKC",2014,399,-0.001,0.002,-0.012,0,-0.009,0.004,0.02,0.01,-1.17,1.25,0.002,-0.012,-0.005,0.029,0.08
"Andre Roberson","OKC",2015,1196,0.006,0.005,-0.004,-0.003,-0.004,0.006,0.004,0.002,0.08,2.14,0.011,-0.007,0.002,0.006,2.22
"Andrea Bargnani","NYK",2014,1257,-0.004,-0.009,-0.008,0.01,-0.006,-0.004,-0.001,0.01,-1.65,-0.73,-0.013,0.002,-0.01,0.009,-2.38
"Andrea Bargnani","NYK",2015,653,-0.003,-0.006,-0.001,0.009,-0.004,-0.005,-0.007,0.008,-1,-0.68,-0.009,0.008,-0.009,0.001,-1.68
"Andrea Bargnani","TOR",2007,1629,-0.002,-0.001,-0.008,0.008,-0.004,-0.004,-0.009,0.001,-1.25,-0.15,-0.003,0,-0.008,-0.008,-1.4
"Andrea Bargnani","TOR",2008,1861,-0.003,-0.002,-0.006,0.008,-0.001,-0.007,-0.011,0.002,-1.53,-0.75,-0.005,0.002,-0.008,-0.009,-2.28
"Andrea Bargnani","TOR",2009,2453,0.003,-0.006,-0.004,0.009,-0.003,-0.005,-0.007,0.002,-0.14,-1.29,-0.002,0.005,-0.008,-0.005,-1.42
"Andrea Bargnani","TOR",2010,2799,0.01,-0.009,-0.006,0.007,-0.004,-0.008,-0.005,0.003,0.52,-2.33,0.001,0.001,-0.012,-0.001,-1.81
"Andrea Bargnani","TOR",2011,2353,0.009,-0.016,-0.003,0.007,-0.008,-0.006,-0.008,0.003,0.03,-3.54,-0.007,0.004,-0.014,-0.005,-3.51
"Andrea Bargnani","TOR",2012,1032,0.006,-0.01,0.005,0.008,-0.005,-0.004,-0.012,0.006,0.23,-1.59,-0.004,0.013,-0.008,-0.006,-1.36
"Andrea Bargnani","TOR",2013,1003,-0.003,-0.007,-0.006,0.006,-0.003,-0.003,-0.01,0.002,-1.36,-0.9,-0.01,0,-0.006,-0.008,-2.25
"Andreas Glyniadakis","SEA",2007,81,-0.005,0,-0.016,-0.001,-0.024,-0.003,-0.012,0.01,-4.35,0.02,-0.004,-0.018,-0.027,-0.002,-4.32
"Andrei Kirilenko","BRK",2014,857,-0.005,-0.005,-0.001,0.005,-0.01,0.005,0.009,-0.002,-1.38,0.06,-0.01,0.004,-0.005,0.008,-1.33
"Andrei Kirilenko","BRK",2015,36,-0.022,0,-0.001,0.001,-0.003,-0.001,0.002,0.001,-5,-0.13,-0.022,0,-0.003,0.002,-5.13
"Andrei Kirilenko","MIN",2013,2034,-0.005,-0.008,0.007,0.007,-0.006,0.006,0.005,-0.002,-0.5,0.31,-0.013,0.014,0,0.003,-0.19
"Andrei Kirilenko","UTA",2002,2151,0.002,0.015,0.019,-0.006,-0.002,0.01,0.019,-0.006,2.29,3.05,0.017,0.013,0.008,0.012,5.34
"Andrei Kirilenko","UTA",2003,2213,0.007,0.013,0.022,-0.007,-0.001,0.01,0.018,-0.007,3.57,2.89,0.02,0.015,0.009,0.011,6.46
"Andrei Kirilenko","UTA",2004,2895,0.004,0.011,0.021,-0.003,-0.003,0.006,0.025,-0.006,3.2,1.83,0.015,0.018,0.003,0.019,5.03
"Andrei Kirilenko","UTA",2005,1349,0.006,0.005,0.018,0.008,-0.002,0.006,0.012,-0.006,2.35,1.68,0.011,0.025,0.004,0.006,4.03
"Andrei Kirilenko","UTA",2006,2604,0,0.01,0.019,0.005,-0.002,0.003,0.009,-0.006,1.21,1.77,0.01,0.024,0.001,0.003,2.98
"Andrei Kirilenko","UTA",2007,2049,-0.002,0.01,0.014,0.002,-0.005,0.002,0.007,-0.01,0.14,1.62,0.007,0.016,-0.003,-0.003,1.76
"Andrei Kirilenko","UTA",2008,2217,-0.002,0.015,0.012,0.003,-0.003,0.004,0.011,-0.009,0.8,2.84,0.013,0.015,0.001,0.002,3.64
"Andrei Kirilenko","UTA",2009,1831,-0.01,0.011,0.014,0.004,-0.004,0.006,0.007,-0.004,-0.53,2.42,0.001,0.018,0.002,0.002,1.88
"Andrei Kirilenko","UTA",2010,1681,-0.005,0.005,0.008,0.001,0,0.005,0.001,-0.008,0.09,1.43,0,0.01,0.004,-0.006,1.52
"Andrei Kirilenko","UTA",2011,1999,0,-0.002,0.007,0.002,-0.005,0,0.003,-0.005,-0.13,0.13,-0.003,0.01,-0.004,-0.001,-0.01
"Andres Nocioni","CHI",2005,1892,-0.004,-0.011,0.003,-0.007,-0.004,-0.002,-0.008,0.009,-1.7,-2.11,-0.015,-0.004,-0.006,0.001,-3.8
"Andres Nocioni","CHI",2006,2239,0.001,-0.003,0.001,-0.003,-0.004,-0.002,-0.01,0.01,-0.91,-0.87,-0.002,-0.002,-0.006,0,-1.79
"Andres Nocioni","CHI",2007,1406,0.004,0,0,0.001,-0.005,-0.003,-0.013,0.008,-0.43,-0.1,0.003,0.001,-0.008,-0.006,-0.54
"Andres Nocioni","CHI",2008,2021,0.005,0.004,0.002,-0.002,0,-0.006,-0.016,-0.001,0.14,-0.22,0.01,-0.001,-0.007,-0.017,-0.08
"Andres Nocioni","CHI, SAC",2009,1991,0.006,0.002,-0.001,-0.003,0,-0.007,-0.01,0.002,0.58,-0.65,0.008,-0.005,-0.007,-0.008,-0.07
"Andres Nocioni","PHI",2011,931,-0.004,-0.003,-0.003,-0.005,-0.003,-0.004,-0.013,0.003,-1.85,-1.09,-0.007,-0.008,-0.006,-0.011,-2.94
"Andres Nocioni","PHI",2012,56,-0.009,0,0.003,0.001,-0.008,-0.002,-0.015,0.005,-3.18,0.04,-0.009,0.004,-0.01,-0.01,-3.14
"Andres Nocioni","SAC",2010,1477,0.001,-0.003,-0.006,-0.005,0.001,-0.004,-0.01,-0.003,-0.57,-1.58,-0.001,-0.011,-0.003,-0.013,-2.15
"Andrew Bogut","GSW",2013,786,-0.001,0.003,-0.015,0.012,-0.011,-0.004,0.015,0.018,-1.59,1.11,0.002,-0.004,-0.015,0.033,-0.48
"Andrew Bogut","GSW",2014,1769,0.004,0.005,-0.023,0.014,-0.019,-0.007,0.021,0.032,-1.85,1.45,0.009,-0.009,-0.027,0.053,-0.4
"Andrew Bogut","GSW",2015,1357,0.007,0.002,-0.024,0.016,-0.02,-0.005,0.013,0.027,-2.01,1.26,0.01,-0.008,-0.025,0.04,-0.75
"Andrew Bogut","MIL",2006,2348,0.002,0.003,-0.009,0.006,-0.009,0.003,0.014,0.027,-0.43,2.88,0.005,-0.003,-0.006,0.042,2.46
"Andrew Bogut","MIL",2007,2258,0.007,0,-0.01,0.008,-0.011,0,0.013,0.027,0.13,1.62,0.007,-0.003,-0.011,0.04,1.75
"Andrew Bogut","MIL",2008,2720,0.001,0.002,-0.012,0.013,-0.014,-0.002,0.023,0.025,-0.94,1.94,0.003,0.001,-0.016,0.047,1
"Andrew Bogut","MIL",2009,1124,0.006,0.002,-0.013,0.013,-0.014,-0.002,0.026,0.025,0.26,1.58,0.008,0,-0.017,0.051,1.84
"Andrew Bogut","MIL",2010,2229,0.005,0.01,-0.014,0.024,-0.014,-0.004,0.02,0.03,-0.05,4.13,0.015,0.01,-0.019,0.05,4.08
"Andrew Bogut","MIL",2011,2297,0.003,0.011,-0.014,0.018,-0.014,-0.005,0.015,0.036,-0.67,4.13,0.014,0.005,-0.018,0.051,3.46
"Andrew Bogut","MIL",2012,364,0.001,0.002,-0.012,0.01,-0.01,-0.001,0.001,0.013,-1.15,0.93,0.003,-0.002,-0.012,0.015,-0.22
"Andrew Bynum","CLE, IND",2014,516,-0.007,0.005,-0.016,0.014,-0.009,-0.006,0.021,0.01,-1.8,0.8,-0.002,-0.003,-0.015,0.032,-1
"Andrew Bynum","LAL",2006,338,-0.005,0,-0.017,0.007,-0.011,-0.004,0.019,0.012,-2.53,0.13,-0.004,-0.01,-0.016,0.031,-2.39
