"Name","Tm","Season","MP","EFG.O","EFG.D","FT.O","FT.D","TOV.O","TOV.D","REB.O","REB.D","MRG.O","MRG.D","EFG","FT","TOV","REB","NET"
"Avery Bradley","BOS",2014,1855,0.008,0.006,-0.002,0.005,0.006,0.004,-0.028,-0.011,1.03,1.4,0.013,0.003,0.01,-0.04,2.25
"Avery Bradley","BOS",2015,2147,-0.002,0.008,0.003,0.006,0.008,0.005,-0.024,0.002,0.06,3.03,0.007,0.008,0.013,-0.022,3.09
"Avery Johnson","DAL",2003,430,-0.001,-0.002,0,-0.001,0.001,-0.001,-0.007,-0.007,-0.5,-0.96,-0.003,-0.002,-0.001,-0.016,-1.48
"Avery Johnson","DAL, DEN",2002,1352,0,0.003,-0.002,-0.003,0.005,-0.002,-0.017,-0.022,-0.49,-1.09,0.003,-0.005,0.002,-0.042,-1.68
"Avery Johnson","GSW",2004,637,-0.005,-0.001,-0.003,-0.003,0,0.002,-0.015,-0.007,-1.89,-0.46,-0.006,-0.005,0.002,-0.023,-2.22
"Avery Johnson","SAS",2001,1290,0.003,0.006,-0.004,-0.003,0.007,-0.001,-0.012,-0.021,0.65,-0.37,0.009,-0.007,0.006,-0.036,0.1
"Awvee Storey","MIL",2008,259,-0.001,-0.002,0,-0.004,0,-0.002,0.011,0,0.12,-0.83,-0.003,-0.004,-0.002,0.01,-0.78
"Awvee Storey","NJN",2005,32,0,0,0,-0.001,0,0,0,0,-0.01,-0.03,0,0,0,0,-0.04
"Awvee Storey","WAS",2006,116,-0.001,0.001,0.001,-0.003,0.001,0,0.001,-0.001,0.06,-0.11,0,-0.002,0,0,-0.08
"Baron Davis","CHH",2001,3192,0.015,0.014,0.007,-0.015,0.013,0.005,0.013,-0.01,5.52,2.02,0.028,-0.008,0.018,0.001,6.9
"Baron Davis","CHH",2002,3318,0.005,0.009,0.01,-0.008,0.008,0.006,-0.004,-0.014,2.15,1.73,0.014,0.001,0.015,-0.02,3.59
"Baron Davis","CLE, LAC",2011,1649,0.006,-0.003,0.004,-0.002,0.003,0.006,0.003,-0.012,1.52,-0.81,0.001,0.002,0.01,-0.011,0.38
"Baron Davis","GSW",2006,1971,0.015,0.011,0.006,-0.011,0.016,0.008,-0.021,-0.021,3.25,1.04,0.025,-0.006,0.024,-0.044,3.85
"Baron Davis","GSW",2007,2221,0.021,0.008,0.003,-0.009,0.016,0.008,-0.011,-0.01,4.48,1.29,0.027,-0.007,0.024,-0.022,5.21
"Baron Davis","GSW",2008,3196,0.014,0.007,-0.005,-0.013,0.014,0.007,-0.007,-0.011,3.17,1.15,0.02,-0.018,0.021,-0.019,3.89
"Baron Davis","GSW, NOH",2005,1581,0.006,0.009,0.003,-0.012,0.015,0.008,-0.009,-0.017,2.09,0.95,0.015,-0.009,0.024,-0.028,2.74
"Baron Davis","LAC",2009,2248,0.009,0,-0.006,-0.012,0.013,0.003,-0.004,-0.012,2.69,-0.64,0.008,-0.017,0.017,-0.018,1.58
"Baron Davis","LAC",2010,2523,0.009,-0.003,0.001,-0.011,0.01,0.005,-0.012,-0.014,2.13,-0.93,0.004,-0.01,0.016,-0.028,0.77
"Baron Davis","NOH",2003,1889,0.006,0.004,0.005,-0.006,0.009,0.009,-0.01,-0.016,2.17,0.99,0.01,-0.002,0.018,-0.028,2.84
"Baron Davis","NOH",2004,2686,0.005,0.005,0.003,-0.002,0.015,0.009,-0.013,-0.022,2.34,1.12,0.01,0.001,0.025,-0.038,3.12
"Baron Davis","NYK",2012,595,0.006,-0.001,-0.002,-0.003,-0.001,0.004,0.003,-0.006,0.81,-0.17,0.004,-0.004,0.004,-0.003,0.51
"Ben Gordon","CHA",2013,1560,-0.007,-0.005,0.005,-0.012,0,0.004,-0.009,-0.026,-1.26,-2.58,-0.012,-0.007,0.004,-0.039,-3.96
"Ben Gordon","CHA",2014,279,-0.002,0,0,-0.002,0,0,0,-0.003,-0.33,-0.24,-0.002,-0.002,0.001,-0.004,-0.57
"Ben Gordon","CHI",2005,2002,-0.012,0.025,0.01,-0.011,0.015,-0.004,-0.017,-0.026,-0.9,2.64,0.016,-0.002,0.01,-0.047,1.82
"Ben Gordon","CHI",2006,2482,-0.011,0.021,0.013,-0.013,0.014,-0.002,-0.016,-0.02,0.12,2.35,0.013,-0.002,0.012,-0.039,2.42
"Ben Gordon","CHI",2007,2704,-0.01,0.012,0.004,-0.016,0.013,-0.006,-0.01,-0.02,0.31,-0.41,0.004,-0.012,0.006,-0.033,-0.3
"Ben Gordon","CHI",2008,2291,-0.003,0.005,0.004,-0.014,0.009,-0.009,-0.015,-0.01,1.06,-1.23,0.002,-0.011,-0.001,-0.026,-0.49
"Ben Gordon","CHI",2009,2999,0,0.002,0,-0.016,0.005,-0.005,-0.015,-0.019,0.67,-1.67,0.002,-0.016,-0.001,-0.037,-1.31
"Ben Gordon","DET",2010,1730,0.005,-0.001,-0.001,-0.013,0.002,-0.002,-0.009,-0.012,1.21,-1.19,0.003,-0.014,0,-0.022,-0.3
"Ben Gordon","DET",2011,2131,0.006,-0.004,0.005,-0.014,-0.004,0.003,-0.011,-0.012,0.48,-1.46,0.001,-0.01,-0.001,-0.024,-1.26
"Ben Gordon","DET",2012,1398,-0.001,-0.008,0.001,-0.009,0,0.003,-0.003,-0.017,0.1,-2.26,-0.01,-0.008,0.003,-0.022,-2.39
"Ben Gordon","ORL",2015,790,-0.006,0.001,0,-0.009,0,-0.002,-0.004,0.003,-1.24,-0.36,-0.004,-0.009,-0.002,0,-1.55
"Ben Handlogten","UTA",2004,172,0.001,0,-0.001,-0.001,-0.001,0,0.005,-0.003,0.39,-0.13,0.001,-0.002,-0.001,0.002,0.2
"Ben Handlogten","UTA",2005,297,0.002,0,-0.001,-0.003,-0.001,0,0.009,-0.006,0.61,-0.27,0.001,-0.003,-0.001,0.003,0.25
"Ben Hansbrough","IND",2013,200,-0.006,0.001,0.004,-0.001,0.003,-0.002,0.002,-0.001,-0.5,-0.06,-0.003,0.003,0,0.001,-0.53
"Ben McLemore","SAC",2014,2187,-0.004,0.003,-0.007,-0.009,0.003,-0.004,-0.019,0.001,-2.17,-0.51,-0.001,-0.016,-0.002,-0.018,-2.63
"Ben McLemore","SAC",2015,2339,0.002,-0.008,-0.008,-0.004,0.002,-0.001,-0.019,-0.004,-1.11,-2.23,-0.008,-0.011,0.001,-0.023,-3.49
"Ben Uzoh","CLE, TOR",2012,370,-0.005,0.004,-0.001,-0.003,0.002,0,0,-0.002,-0.45,0.28,0,-0.004,0.001,-0.003,-0.14
"Ben Uzoh","NJN",2011,438,-0.006,0.003,0,-0.005,0.003,-0.001,-0.001,-0.007,-0.55,0.06,-0.002,-0.005,0.002,-0.009,-0.46
"Ben Wallace","CHI",2007,2697,-0.003,-0.003,-0.016,0.031,-0.01,0.005,0.021,0.012,-1.94,1.71,-0.008,0.016,-0.005,0.035,-0.08
"Ben Wallace","CHI, CLE",2008,2205,-0.01,-0.012,-0.017,0.026,-0.008,0.01,0.026,0.016,-2.56,0.73,-0.023,0.01,0.002,0.044,-1.67
"Ben Wallace","CLE",2009,1314,-0.009,-0.007,-0.007,0.017,-0.004,0.008,0.025,0.009,-1.48,0.61,-0.016,0.01,0.005,0.035,-0.79
"Ben Wallace","DET",2001,2760,0.006,0.007,-0.013,0.007,-0.014,0.005,0.036,0.027,1.05,3.26,0.013,-0.005,-0.008,0.066,4.22
"Ben Wallace","DET",2002,2921,-0.001,0.013,-0.003,0.008,-0.009,0,0.039,0.022,0.33,3.39,0.013,0.005,-0.009,0.064,3.7
"Ben Wallace","DET",2003,2873,-0.007,0.013,-0.008,0.01,-0.005,0.007,0.037,0.004,-0.38,3.55,0.008,0.002,0.003,0.041,3.24
"Ben Wallace","DET",2004,3050,-0.011,0.018,-0.006,0.006,-0.002,0.005,0.039,0.009,-0.82,3.9,0.009,0,0.004,0.05,3.22
"Ben Wallace","DET",2005,2671,-0.01,0.022,-0.011,0.012,-0.006,0.01,0.033,-0.001,-1.46,4.48,0.016,0.002,0.004,0.032,3.25
"Ben Wallace","DET",2006,2890,0.002,-0.007,-0.015,0.034,-0.013,0.002,0.027,0.012,-1.04,0.67,-0.007,0.019,-0.01,0.041,-0.38
"Ben Wallace","DET",2010,1975,-0.013,-0.007,-0.006,0.022,-0.005,0.016,0.04,0.017,-1.51,1.89,-0.02,0.016,0.012,0.059,0.49
"Ben Wallace","DET",2011,1238,-0.019,-0.003,-0.002,0.014,-0.003,0.006,0.013,0.021,-2.94,1.39,-0.02,0.012,0.004,0.037,-1.25
"Ben Wallace","DET",2012,980,-0.012,-0.004,-0.004,0.009,-0.005,0.005,0.006,0.015,-2.29,0.69,-0.015,0.005,0,0.023,-1.4
"Beno Udrih","MEM",2015,1299,0.008,-0.007,-0.004,-0.011,0.004,-0.002,0,-0.011,1.35,-2.57,-0.001,-0.015,0.001,-0.013,-1.59
"Beno Udrih","MEM, NYK",2014,643,0,0,-0.002,-0.004,0.002,0,-0.001,-0.006,0.18,-0.48,-0.001,-0.006,0.003,-0.007,-0.39
"Beno Udrih","MIL",2012,1080,-0.004,0.003,-0.001,-0.003,0.005,-0.001,-0.012,-0.009,-0.88,-0.08,-0.001,-0.004,0.004,-0.023,-0.95
"Beno Udrih","MIL, ORL",2013,1457,-0.001,0,-0.002,-0.007,0.007,0,-0.004,-0.01,0.3,-0.71,-0.001,-0.009,0.007,-0.015,-0.59
"Beno Udrih","SAC",2008,2080,-0.007,0,0.009,-0.009,0,-0.001,-0.009,-0.016,-1.55,-0.95,-0.007,-0.001,-0.001,-0.028,-2.53
"Beno Udrih","SAC",2009,2270,0,0,-0.002,-0.007,-0.003,0.004,-0.008,-0.013,-0.97,-0.19,-0.001,-0.008,0.001,-0.023,-1.21
"Beno Udrih","SAC",2010,2477,-0.001,0.002,-0.004,-0.011,0.004,0.006,-0.009,-0.013,-0.26,0.34,0.001,-0.015,0.01,-0.023,-0.03
"Beno Udrih","SAC",2011,2734,-0.002,0.01,-0.003,-0.007,0.009,0.003,-0.019,-0.012,-0.28,1.37,0.008,-0.01,0.012,-0.033,1.04
"Beno Udrih","SAS",2005,1149,0,0,0.007,-0.002,0.009,0.005,-0.007,-0.003,0.83,0.79,0,0.004,0.014,-0.01,1.48
"Beno Udrih","SAS",2006,586,-0.001,-0.002,0.002,-0.004,0.003,0,-0.001,-0.002,0.04,-0.59,-0.003,-0.003,0.002,-0.004,-0.62
"Beno Udrih","SAS",2007,948,-0.003,0,0.003,-0.007,0,-0.002,0,-0.007,-0.58,-0.74,-0.003,-0.004,-0.002,-0.008,-1.37
"Bernard James","DAL",2013,457,0,-0.002,0.001,0.001,-0.002,-0.001,0.004,0.003,-0.01,-0.24,-0.002,0.002,-0.003,0.007,-0.29
"Bernard James","DAL",2014,146,0,-0.001,0,0.001,-0.001,-0.001,0.001,0.001,-0.17,-0.07,-0.001,0.001,-0.002,0.002,-0.24
"Bernard James","DAL",2015,110,0.002,0.001,0,0.001,-0.002,-0.001,0,0.002,0.07,0.24,0.003,0.001,-0.002,0.002,0.31
"Bernard Robinson","CHA",2005,328,-0.005,0.001,0,0.001,0.001,0.002,0.001,-0.002,-0.6,0.23,-0.004,0.001,0.003,-0.001,-0.32
"Bernard Robinson","CHA",2006,1303,-0.022,0.002,0.004,0.004,0.003,0.008,-0.002,-0.005,-3.09,1.03,-0.018,0.008,0.012,-0.008,-1.77
"Bernard Robinson","CHA, NJN",2007,278,-0.003,0,0.001,0.001,0.001,0.002,0.001,-0.002,-0.47,0.18,-0.003,0.002,0.003,-0.001,-0.25
"Bill Curley","DAL, GSW",2001,192,-0.001,0.001,0,-0.002,-0.002,0.001,0.005,0.001,-0.31,0.13,-0.001,-0.002,-0.001,0.005,-0.15
"Bill Walker","BOS",2009,216,0.001,-0.001,0.001,-0.002,-0.001,0,-0.002,0.001,0.07,-0.22,0,-0.001,-0.001,-0.001,-0.19
"Bill Walker","BOS, NYK",2010,768,0.003,-0.001,0.002,0,-0.001,0.001,-0.007,0.001,0.32,-0.07,0.001,0.001,0,-0.006,0.16
"Bill Walker","MIA",2015,455,-0.003,0.002,-0.003,0.001,0.001,-0.001,-0.007,0.003,-1.29,0.54,-0.001,-0.002,0,-0.003,-0.62
"Bill Walker","NYK",2011,784,0.001,0,0.001,-0.002,-0.002,0.002,-0.011,0.006,-0.27,0.38,0.001,-0.002,0,-0.004,0.09
"Bill Walker","NYK",2012,620,-0.002,0.001,-0.003,-0.001,-0.001,0.001,-0.008,0.004,-0.93,0.45,-0.001,-0.003,0.001,-0.004,-0.41
"Billy Owens","DET",2001,793,0.002,0.004,-0.007,0.009,-0.001,0.004,0.006,-0.004,0.02,1.1,0.005,0.002,0.003,0.001,1.11
"Billy Thomas","CLE, NJN",2008,42,0.001,0.001,-0.001,-0.001,-0.001,-0.001,0,0.002,-0.17,0.12,0.002,-0.002,-0.002,0.002,-0.03
"Billy Thomas","NJN",2005,356,-0.002,0.002,0.002,-0.002,0.003,-0.001,-0.003,-0.004,-0.04,-0.33,0.001,0,0.001,-0.008,-0.41
"Billy Thomas","WAS",2006,131,-0.001,0.001,0.001,-0.001,0.001,0,-0.002,-0.002,-0.04,-0.11,0,0,0.001,-0.004,-0.17
"Bimbo Coles","BOS, CLE",2003,691,-0.01,0.001,0.001,0,0.003,0,-0.003,-0.002,-1.78,0.08,-0.008,0,0.003,-0.005,-1.56
"Bimbo Coles","CLE",2001,804,-0.011,0,0.003,-0.001,0.004,0.001,-0.007,-0.01,-1.61,-1.1,-0.01,0.002,0.005,-0.018,-2.65
"Bimbo Coles","CLE",2002,693,-0.009,0,0.003,0,0.002,0.002,-0.007,-0.005,-1.49,-0.35,-0.008,0.003,0.004,-0.013,-1.74
"Bimbo Coles","MIA",2004,170,-0.002,0,0,0.001,0.001,0,-0.001,0,-0.38,0.15,-0.002,0.001,0.001,-0.001,-0.2
"Bismack Biyombo","CHA",2012,1455,-0.012,-0.002,-0.011,0.008,-0.009,-0.009,0.028,0.004,-2.32,-0.98,-0.013,-0.002,-0.019,0.032,-3.21
"Bismack Biyombo","CHA",2013,2186,-0.009,-0.006,-0.02,0.011,-0.011,-0.013,0.039,0.006,-1.92,-1.57,-0.016,-0.007,-0.025,0.046,-3.51
"Bismack Biyombo","CHA",2014,1072,-0.004,0,-0.01,0.007,-0.001,-0.008,0.019,0.01,-0.44,-0.25,-0.004,-0.002,-0.01,0.031,-0.74
"Bismack Biyombo","CHO",2015,918,-0.005,0.007,-0.012,0.008,-0.002,-0.008,0.011,0.015,-1.38,1.07,0.003,-0.004,-0.01,0.028,-0.18
"Blake Ahearn","MIA",2008,177,-0.002,-0.001,0.003,-0.002,0,-0.001,-0.003,-0.001,-0.53,-0.34,-0.003,0.001,-0.001,-0.005,-0.84
"Blake Ahearn","SAS",2009,19,0,0,0,0,0,0,0,0,-0.06,-0.04,0,0,0,0,-0.09
"Blake Ahearn","UTA",2012,30,0,-0.001,0,0,-0.001,0,-0.002,0,-0.14,-0.19,-0.001,0,-0.001,-0.001,-0.33
"Blake Griffin","LAC",2011,3112,0.01,0.002,-0.009,-0.006,-0.002,0.003,0.037,0.008,2.7,0.61,0.01,-0.015,0.002,0.046,2.9
"Blake Griffin","LAC",2012,2392,0.01,-0.002,-0.002,-0.003,-0.003,-0.001,0.018,0.012,1.98,0.34,0.006,-0.005,-0.004,0.031,1.97
"Blake Griffin","LAC",2013,2598,0.019,-0.001,0.005,0.007,-0.002,0.003,0.015,0.009,3.43,1.32,0.015,0.011,0.002,0.025,4.29
"Blake Griffin","LAC",2014,2863,0.013,-0.01,0.008,0.011,-0.004,0.005,0.016,0.002,2.44,-0.42,0,0.018,0.002,0.018,1.58
"Blake Griffin","LAC",2015,2042,0.007,-0.017,0.017,0.012,-0.004,0,0.005,0.001,1.33,-1.63,-0.014,0.027,-0.004,0.006,-0.67
"Bo Outlaw","MEM",2004,1606,-0.014,0.011,-0.005,0.008,-0.007,0.006,0.015,-0.009,-2.12,2.53,-0.002,0.004,-0.001,0.005,0.64
"Bo Outlaw","ORL",2001,2534,0.007,0.012,-0.011,0.007,-0.018,0.009,0.03,-0.006,-0.78,2.65,0.019,-0.003,-0.008,0.023,1.94
"Bo Outlaw","ORL",2006,355,-0.002,-0.001,-0.003,0.001,-0.002,0.002,0.001,0.001,-0.62,0.13,-0.003,-0.002,0,0.003,-0.45
"Bo Outlaw","ORL",2007,460,0,-0.005,-0.003,-0.001,-0.004,0.002,0.002,0.001,-0.5,-0.61,-0.005,-0.004,-0.002,0.003,-1.13
"Bo Outlaw","ORL",2008,7,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,-0.01
"Bo Outlaw","ORL, PHO",2002,1928,0.002,0.012,-0.011,0.013,-0.015,0.006,0.029,-0.011,-0.91,2.66,0.015,0.003,-0.009,0.017,1.83
"Bo Outlaw","PHO",2003,1800,-0.004,0.013,-0.01,0.015,-0.015,0.007,0.018,-0.004,-1.8,3.46,0.01,0.006,-0.007,0.014,1.89
"Bo Outlaw","PHO",2005,214,-0.003,0,0,0.001,0,0.002,0.001,-0.002,-0.46,0.26,-0.003,0,0.002,-0.001,-0.15
"Bob Sura","ATL, DET",2004,1663,0.001,0.002,0.001,0.001,0,0.002,0.002,0,0.34,0.38,0.002,0.002,0.003,0.002,0.58
"Bob Sura","GSW",2001,1684,-0.004,0.003,0.008,-0.008,-0.003,0.004,-0.012,-0.013,-1.07,-0.73,-0.001,-0.001,0.001,-0.027,-1.85
"Bob Sura","GSW",2002,1780,-0.005,0.006,0.007,-0.008,-0.004,0.004,-0.016,-0.018,-1.45,-0.33,0.002,-0.002,0.001,-0.036,-1.77
"Bob Sura","GSW",2003,1130,0.002,0.007,0.003,-0.002,0.002,0.001,-0.006,-0.01,0.33,0.52,0.009,0.001,0.004,-0.017,0.75
"Bob Sura","HOU",2005,1922,0.004,-0.002,0.002,0.001,0.004,0.002,0.007,0.002,1.39,0.26,0.001,0.003,0.006,0.009,1.37
"Bobby Brown","LAC, NOH",2010,519,0,-0.002,-0.005,-0.004,0.001,0,0.001,-0.007,-0.12,-1.01,-0.003,-0.008,0,-0.007,-1.21
"Bobby Brown","MIN, SAC",2009,931,-0.002,-0.005,-0.007,-0.009,0.001,-0.003,0.004,-0.01,-0.31,-2.21,-0.008,-0.015,-0.002,-0.008,-2.66
"Bobby Jackson","HOU, NOH",2008,1389,-0.01,0.006,0.005,-0.006,0.008,0.002,-0.012,-0.006,-0.95,0.42,-0.003,-0.002,0.01,-0.019,-0.52
"Bobby Jackson","MEM",2006,1775,-0.007,0.012,-0.003,-0.006,0.014,0.002,-0.008,-0.003,0.12,1.95,0.007,-0.009,0.015,-0.011,2.02
"Bobby Jackson","NOK",2007,1330,-0.008,0.009,-0.001,-0.004,0.008,0.001,-0.012,-0.005,-0.6,1.03,0.003,-0.005,0.009,-0.018,0.45
"Bobby Jackson","SAC",2001,1648,-0.023,0.002,-0.005,-0.015,0.013,0.007,-0.001,-0.014,-2.23,-0.3,-0.018,-0.02,0.02,-0.017,-2.43
"Bobby Jackson","SAC",2002,1750,-0.014,0.005,-0.003,-0.016,0.01,0.005,-0.005,-0.012,-1.48,-0.18,-0.007,-0.019,0.015,-0.019,-1.64
"Bobby Jackson","SAC",2003,1676,-0.01,0.005,0.008,-0.01,0.01,0.002,0.008,-0.005,0.69,0.08,-0.004,-0.003,0.012,0.002,0.57
"Bobby Jackson","SAC",2004,1185,-0.006,0.005,0.006,-0.007,0.007,0.003,0.01,-0.007,0.86,0.43,-0.001,-0.002,0.01,0.002,1.12
"Bobby Jackson","SAC",2005,536,-0.002,0.003,-0.001,0,0.003,0.001,0.001,0.001,0.16,0.68,0.001,-0.001,0.005,0.002,0.82
"Bobby Jackson","SAC",2009,1484,-0.015,0.008,0.005,-0.01,0.005,0.006,-0.014,-0.002,-1.75,1.1,-0.005,-0.006,0.012,-0.016,-0.51
"Bobby Jones","DEN, HOU, MEM, MIA, SAS",2008,531,-0.004,0.002,0.001,-0.001,-0.003,0.004,-0.002,-0.002,-0.78,0.8,-0.001,0,0.001,-0.004,0.1
"Bobby Jones","PHI",2007,336,-0.003,0.002,0,0,-0.002,0.002,-0.001,-0.001,-0.6,0.52,-0.001,0,0,-0.002,-0.01
"Bobby Simmons","LAC",2004,1376,-0.004,0.003,0.001,-0.001,0.01,0.005,0.008,0.014,0.97,1.57,-0.001,0,0.015,0.024,2.41
"Bobby Simmons","LAC",2005,2799,-0.003,0.005,-0.001,-0.006,0.004,0.01,0.002,0.004,0.64,1.61,0.003,-0.007,0.015,0.006,2.11
"Bobby Simmons","LAC",2012,418,-0.001,0.005,-0.004,-0.001,0.001,0.003,-0.009,-0.002,-0.17,0.9,0.004,-0.005,0.004,-0.011,0.77
"Bobby Simmons","MIL",2006,2538,-0.004,0.007,-0.005,-0.008,0.005,0.008,-0.006,-0.007,-0.03,1.4,0.003,-0.012,0.014,-0.014,1.29
"Bobby Simmons","MIL",2008,1521,-0.002,0.001,-0.013,-0.007,0.001,-0.005,0.003,0.011,-0.19,0.42,-0.001,-0.019,-0.005,0.015,0.16
"Bobby Simmons","NJN",2009,1729,-0.001,0.002,-0.016,-0.005,0.002,-0.003,0.003,0.013,-0.13,0.99,0.001,-0.02,-0.001,0.018,0.79
"Bobby Simmons","NJN",2010,395,0.003,0.002,-0.003,-0.003,0,-0.001,0.002,0.001,0.4,0.29,0.005,-0.006,-0.002,0.003,0.64
"Bobby Simmons","SAS",2011,16,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05
"Bobby Simmons","WAS",2002,343,0.001,-0.002,0.004,-0.001,0.004,0.001,0.005,0.001,1.14,-0.06,-0.001,0.002,0.005,0.006,0.93
"Bobby Simmons","WAS",2003,378,-0.002,0,0.003,-0.001,0.002,0.001,0.004,0.001,0.29,0.2,-0.002,0.001,0.004,0.006,0.45
"Bojan Bogdanovic","BRK",2015,1582,0,-0.004,-0.001,-0.005,0.002,0,0.006,-0.003,0.45,-0.82,-0.005,-0.007,0.001,0.003,-0.58
"Boniface N'Dong","LAC",2006,152,0.001,-0.004,0,-0.002,0.001,-0.002,0.004,-0.002,0.48,-0.77,-0.003,-0.002,-0.001,0.002,-0.39
"Bonzi Wells","HOU",2007,590,-0.005,0.001,0.001,-0.002,-0.001,0.001,0.005,-0.008,-0.65,-0.15,-0.004,-0.001,0.001,-0.004,-0.78
"Bonzi Wells","HOU, NOH",2008,1562,-0.021,0.008,-0.006,-0.003,-0.004,0.005,0.007,-0.022,-4.08,0.83,-0.011,-0.009,0.001,-0.018,-2.89
"Bonzi Wells","MEM",2005,1489,-0.009,-0.005,-0.005,-0.006,-0.004,0.001,0.008,-0.006,-1.63,-1.39,-0.014,-0.011,-0.002,0.001,-3.03
"Bonzi Wells","MEM, POR",2004,1872,-0.015,-0.001,0.002,-0.003,-0.009,0.003,0.007,-0.012,-3.19,-0.72,-0.015,-0.002,-0.006,-0.007,-3.75
"Bonzi Wells","POR",2001,1995,0.01,-0.004,-0.001,0.005,0.001,0.006,0.004,0,2.89,0.48,0.004,0.004,0.008,0.004,2.94
"Bonzi Wells","POR",2002,2348,-0.001,-0.004,0.003,0.003,-0.005,0.008,-0.003,-0.003,-0.03,0.51,-0.006,0.006,0.004,-0.007,0.36
"Bonzi Wells","POR",2003,2396,-0.01,-0.002,0.008,-0.006,-0.006,0.001,0.012,-0.012,-1.15,-1.18,-0.012,0,-0.006,-0.002,-2.41
"Bonzi Wells","SAC",2006,1684,-0.008,-0.003,0.001,-0.007,-0.008,0.002,0.009,-0.014,-1.77,-1.41,-0.011,-0.006,-0.006,-0.007,-3.18
"Boris Diaw","ATL",2004,1919,-0.017,0.018,0,-0.008,-0.008,0.006,0.012,0.009,-3.06,3.47,0.004,-0.009,-0.001,0.023,0.77
"Boris Diaw","ATL",2005,1201,0.001,0.007,-0.005,0.004,-0.004,0.002,-0.001,0.006,-0.31,1.97,0.009,-0.001,-0.002,0.005,1.7
"Boris Diaw","CHA",2010,2906,0.009,-0.007,-0.01,0.008,-0.005,-0.002,-0.005,0.016,-0.22,-0.25,0,-0.001,-0.007,0.012,-0.61
"Boris Diaw","CHA",2011,2778,0.009,-0.008,-0.016,0.008,-0.006,-0.001,-0.007,0.023,-0.36,0.32,-0.002,-0.007,-0.007,0.019,-0.14
"Boris Diaw","CHA, PHO",2009,2754,-0.001,-0.002,-0.005,0.014,-0.008,0,0.003,0.008,-1.15,0.58,-0.004,0.008,-0.008,0.012,-0.57
"Boris Diaw","CHA, SAS",2012,1424,0.002,0,-0.013,0.005,-0.002,0,-0.007,0.013,-0.72,0.78,0.001,-0.006,-0.003,0.007,0.07
"Boris Diaw","PHO",2006,2874,0.007,-0.002,-0.011,0.006,-0.003,-0.003,-0.008,0.013,0.32,0.32,0.004,-0.004,-0.006,0.006,0.47
"Boris Diaw","PHO",2007,2268,0.007,-0.004,-0.016,0.016,-0.004,-0.004,-0.01,0.013,0,0.36,0.001,0.001,-0.008,0.005,0.23
"Boris Diaw","PHO",2008,2308,0.001,-0.001,-0.011,0.012,-0.005,-0.006,-0.001,0.01,-0.94,-0.01,-0.001,0.002,-0.011,0.01,-0.99
"Boris Diaw","SAS",2013,1709,0.003,0.003,-0.016,0.007,-0.001,-0.001,-0.015,0.015,-0.77,1.25,0.005,-0.008,-0.002,0.001,0.5
"Boris Diaw","SAS",2014,1974,0,-0.003,-0.007,0.005,0.004,0,-0.019,0.014,-0.67,-0.02,-0.004,-0.002,0.004,-0.004,-0.76
"Boris Diaw","SAS",2015,1727,-0.002,-0.004,-0.004,0,0.008,-0.004,-0.012,0.015,-0.25,-0.81,-0.007,-0.004,0.003,0.005,-1.2
"Bostjan Nachbar","HOU",2003,77,0,0,0,0,0,0,0,0,0.02,0.1,0,-0.001,0,0,0.12
"Bostjan Nachbar","HOU",2004,516,0.001,0.002,-0.002,-0.005,0,0,-0.002,-0.004,-0.16,0.01,0.002,-0.007,0,-0.006,-0.17
"Bostjan Nachbar","HOU, NOH",2005,1341,-0.002,0.003,0,-0.011,0.004,0.003,-0.004,-0.008,-0.27,-0.15,0.001,-0.011,0.007,-0.013,-0.5
"Bostjan Nachbar","NJN",2007,1532,-0.018,0.004,0.008,-0.008,-0.002,0.004,-0.013,0,-3.36,0.63,-0.012,-0.001,0.002,-0.013,-2.45
"Bostjan Nachbar","NJN",2008,1660,-0.022,0.008,0.01,-0.009,-0.003,0.002,-0.006,0.001,-3.68,1.01,-0.011,0,-0.001,-0.004,-2.35
"Bostjan Nachbar","NJN, NOK",2006,502,-0.003,0.002,0.002,-0.003,0,0.001,-0.002,0,-0.49,0.13,-0.001,-0.001,0.002,-0.003,-0.34
"Bracey Wright","MIN",2006,135,0,0.001,0,0.001,0.001,0.002,0,-0.001,0.17,0.29,0.001,0,0.003,0,0.45
"Bracey Wright","MIN",2007,190,-0.001,0.001,0,0.001,0.001,0.003,0.001,-0.001,0.25,0.37,0,0.001,0.004,0,0.6
"Brad Miller","CHI",2001,1434,-0.007,-0.002,0.01,0.015,-0.003,-0.005,0.029,0.012,0.41,0.52,-0.009,0.024,-0.009,0.042,0.8
"Brad Miller","CHI",2010,1950,0.004,-0.007,-0.01,0.015,-0.006,0.002,0.009,0.021,0.12,0.41,-0.005,0.006,-0.004,0.032,0.4
"Brad Miller","CHI, IND",2002,2263,0.002,-0.005,0.014,0.019,-0.009,-0.007,0.033,0.016,1.28,0.12,-0.005,0.031,-0.017,0.052,1.13
"Brad Miller","CHI, SAC",2009,2100,0.01,-0.009,-0.002,0.014,-0.003,-0.002,0.014,0.027,1.79,-0.09,-0.002,0.012,-0.006,0.045,1.36
